Query1.txt
Nutr_Val
30.28

Query2.txt
TEMP.Long_Desc
Fish oil, cod liver

Query3.txt
Nutr.No|Nutrient|Count
21009|Fast foods, biscuit, with sausage|0.0|0.0
21010|Fast foods, biscuit, with crispy chicken fillet|0.0|0.0
21012|Fast foods, croissant, with egg, cheese, and bacon|0.0|0.0
21013|Fast foods, croissant, with egg, cheese, and ham|0.0|0.0
21014|Fast foods, croissant, with egg, cheese, and sausage|0.0|0.0
21018|Fast foods, egg, scrambled|0.0|0.0
21020|Fast foods, english muffin, with cheese and sausage|0.0|0.0
21021|Fast foods, english muffin, with egg, cheese, and canadian bacon|0.0|0.0
21022|Fast foods, english muffin, with egg, cheese, and sausage|0.0|0.0
21024|Fast foods, french toast sticks|0.0|0.0
21026|Fast foods, potatoes, hash browns, round pieces or patty|0.0|0.0
21028|Fast foods, vanilla, light, soft-serve ice cream, with cone|0.0|0.0
21059|Fast foods, shrimp, breaded and fried|0.0|0.0
21061|Fast foods, burrito, with beans and cheese|0.0|0.0
21063|Fast foods, burrito, with beans and beef|0.0|0.0
21064|Fast foods, burrito, with beans, cheese, and beef|0.0|0.0
21078|Fast foods, nachos, with cheese|0.0|0.0
21080|Fast foods, nachos, with cheese, beans, ground beef, and tomatoes|0.0|0.0
21082|Fast foods, taco with beef, cheese and lettuce, hard shell|0.0|0.0
21089|Fast foods, cheeseburger; single, regular patty; plain|0.0|0.0
21090|Fast foods, cheeseburger; single, regular patty, with condiments|0.0|0.0
21091|Fast foods, cheeseburger; single, regular patty, with condiments and vegetables|0.0|0.0
21094|Fast foods, cheeseburger, double, regular patty and bun, with condiments|0.0|0.0
21096|Fast foods, cheeseburger; single, large patty; plain|0.0|0.0
21102|Fast foods, chicken fillet sandwich, plain with pickles|0.0|0.0
21105|Fast foods, fish sandwich, with tartar sauce|0.0|0.0
21106|Fast foods, fish sandwich, with tartar sauce and cheese|0.0|0.0
21107|Fast foods, hamburger; single, regular patty; plain|0.0|0.0
21108|Fast foods, hamburger; single, regular patty; with condiments|0.0|0.0
21121|Fast foods, roast beef sandwich, plain|0.0|0.0
21124|Fast foods, submarine sandwich, cold cut on white bread with lettuce and tomato|0.0|0.0
21125|Fast foods, submarine sandwich, roast beef on white bread with lettuce and tomato|0.0|0.0
21126|Fast foods, submarine sandwich, tuna on white bread with lettuce and tomato|0.0|0.0
21129|Fast foods, hush puppies|0.0|0.0
21130|Fast foods, onion rings, breaded and fried|0.0|0.0
21138|Fast foods, potato, french fried in vegetable oil|0.0|0.0
21139|Fast foods, potato, mashed|0.0|0.0
21142|Fast food, biscuit|0.0|0.0
21151|Fast foods, submarine sandwich, sweet onion chicken teriyaki on white bread with lettuce, tomato and sweet onion sauce|0.0|0.0
21153|Fast foods, submarine sandwich, turkey, roast beef and ham on white bread with lettuce and tomato|0.0|0.0
21154|Fast foods, submarine sandwich, oven roasted chicken on white bread with lettuce and tomato|0.0|0.0
21155|Fast foods, submarine sandwich, turkey breast on white bread with lettuce and tomato|0.0|0.0
21156|Fast foods, submarine sandwich, ham on white bread with lettuce and tomato|0.0|0.0
21158|Fast foods, submarine sandwich, meatball marinara on white bread|0.0|0.0
21160|Fast foods, submarine sandwich, steak and cheese on white bread with cheese, lettuce and tomato|0.0|0.0
21162|Fast foods, submarine sandwich, bacon, lettuce, and tomato on white bread|0.0|0.0
21202|Fast foods, hamburger, large, single patty, with condiments|0.0|0.0
21224|Pizza, cheese topping, regular crust, frozen, cooked|0.0|0.0
21225|Pizza, cheese topping, rising crust, frozen, cooked|0.0|0.0
21226|Pizza, meat and vegetable topping, regular crust, frozen, cooked|0.0|0.0
21227|Pizza, meat and vegetable topping, rising crust, frozen, cooked|0.0|0.0
21229|Fast foods, chicken, breaded and fried, boneless pieces, plain|0.0|0.0
21230|Fast Foods, crispy chicken filet sandwich, with lettuce and mayonnaise|0.0|0.0
21299|Fast Food, Pizza Chain, 14" pizza, cheese topping, regular crust|0.0|0.0
21300|Fast Food, Pizza Chain, 14" pizza, cheese topping, thick crust|0.0|0.0
21301|Fast Food, Pizza Chain, 14" pizza, cheese topping, thin crust|0.0|0.0
21302|Fast Food, Pizza Chain, 14" pizza, pepperoni topping, regular crust|0.0|0.0
21303|Fast Food, Pizza Chain, 14" pizza, pepperoni topping, thick crust|0.0|0.0
21304|Fast Food, Pizza Chain, 14" pizza, meat and vegetable topping, regular crust|0.0|0.0
21305|Fast foods, griddle cake sandwich, egg, cheese, and sausage|0.0|0.0
21306|Fast foods, griddle cake sandwich, sausage|0.0|0.0
21307|Fast foods, griddle cake sandwich, egg, cheese, and bacon|0.0|0.0
21389|Fast foods, hamburger; double, large patty; with condiments, vegetables and mayonnaise|0.0|0.0
21390|Fast foods, hamburger; single, large patty; with condiments, vegetables and mayonnaise|0.0|0.0
21395|Fast foods, cheeseburger; double, regular patty; with condiments|0.0|0.0
21397|Fast foods, cheeseburger; single, large patty; with condiments, vegetables and mayonnaise|0.0|0.0
21398|Fast foods, cheeseburger; single, large patty; with condiments|0.0|0.0
21399|Fast Foods, cheeseburger; double, large patty; with condiments, vegetables and mayonnaise|0.0|0.0
21400|Fast foods, cheeseburger; double, regular patty; double decker bun with condiments and special sauce|0.0|0.0
21401|Fast foods, chicken tenders|0.0|0.0
21410|Fast foods, bagel, with egg, sausage patty, cheese, and condiments|0.0|0.0
21411|Fast foods, bagel, with breakfast steak, egg, cheese, and condiments|0.0|0.0
21412|Light Ice Cream, soft serve, blended with milk chocolate candies|1.0|0.0
21413|Light Ice Cream, soft serve, blended with cookie pieces|1.0|0.0
21461|Fast foods, grilled chicken, bacon and tomato club sandwich, with cheese, lettuce, and mayonnaise|0.0|0.0
21462|Fast foods, crispy chicken, bacon, and tomato club sandwich, with cheese, lettuce, and mayonnaise|0.0|0.0
21463|Yogurt parfait, lowfat, with fruit and granola|0.0|0.0
21464|Fast Foods, Fried Chicken, Breast, meat only, skin and breading removed|0.0|0.0
21465|Fast Foods, Fried Chicken, Drumstick, meat only, skin and breading removed|0.0|0.0
21466|Fast Foods, Fried Chicken, Thigh, meat only, skin and breading removed|0.0|0.0
21467|Fast Foods, Fried Chicken, Wing, meat only, skin and breading removed|0.0|0.0
21468|Fast Foods, Fried Chicken, Skin and breading from all pieces|0.0|0.0
21469|Fast Foods, Fried Chicken, Breast, meat and skin and breading|0.0|0.0
21470|Fast Foods, Fried Chicken, Drumstick, meat and skin with breading|0.0|0.0
21471|Fast Foods, Fried Chicken, Thigh, meat and skin and breading|0.0|0.0
21472|Fast Foods, Fried Chicken, Wing, meat and skin and breading|0.0|0.0
21482|Fast Food, Pizza Chain, 14" pizza, sausage topping, thick crust|0.0|0.0
21483|Fast Food, Pizza Chain, 14" pizza, sausage topping, thin crust|0.0|0.0
21484|Fast Food, Pizza Chain, 14" pizza, sausage topping, regular crust|0.0|0.0
21485|Fast Food, Pizza Chain, 14" pizza, pepperoni topping, thin crust|0.0|0.0
21486|Fast foods, taco with beef, cheese and lettuce, soft|0.0|0.0
21487|Fast foods, taco with chicken, lettuce and cheese, soft|0.0|0.0
21488|Fast foods, quesadilla, with chicken|0.0|0.0
21490|Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread|0.0|0.0
21505|Pizza, cheese topping, thin crust, frozen, cooked|0.0|0.0
21511|Fast Food, Pizza Chain, 14" pizza, cheese topping, stuffed crust|0.0|0.0
21517|Fast foods, crispy chicken in tortilla, with lettuce, cheese, and ranch sauce|0.0|0.0
21518|Fast foods, grilled chicken in tortilla, with lettuce, cheese, and ranch sauce|0.0|0.0
21519|Fast foods, breakfast burrito, with egg, cheese, and sausage|0.0|0.0
21520|Fast foods, breadstick, soft, prepared with garlic and parmesan cheese|0.0|0.0
21521|Fast foods, strawberry banana smoothie made with ice and low-fat yogurt|0.0|0.0
21600|School Lunch, pizza, cheese topping, thin crust, whole grain, frozen, cooked|0.0|0.0
21601|School Lunch, pizza, cheese topping, thick crust, whole grain, frozen, cooked|0.0|0.0
21602|School Lunch, pizza, pepperoni topping, thin crust, whole grain, frozen, cooked|0.0|0.0
21603|School Lunch, pizza, pepperoni topping, thick crust, whole grain, frozen, cooked|0.0|0.0
21604|School Lunch, pizza, sausage topping, thin crust, whole grain, frozen, cooked|0.0|0.0
21605|School Lunch, pizza, sausage topping, thick crust, whole grain, frozen, cooked|0.0|0.0
21610|School Lunch, chicken patty, whole grain breaded|0.0|0.0
21611|School Lunch, chicken nuggets, whole grain breaded|0.0|0.0
22126|LOMA LINDA Big Franks, canned, unprepared|0.0|0.0
22247|Macaroni and Cheese, canned entree|0.0|0.0
22401|Spaghetti with meat sauce, frozen entree|0.0|0.0
22402|Beef macaroni with tomato sauce, frozen entree, reduced fat|0.0|0.0
22522|Pasta with Sliced Franks in Tomato Sauce, canned entree|0.0|0.0
22535|HOT POCKETS, CROISSANT POCKETS Chicken, Broccoli, and Cheddar Stuffed Sandwich, frozen|0.0|0.0
22537|HOT POCKETS Ham 'N Cheese Stuffed Sandwich, frozen|0.0|0.0
22899|Ravioli, cheese-filled, canned|0.0|0.0
22900|Ravioli, meat-filled, with tomato sauce or meat sauce, canned|0.0|0.0
22901|Tortellini, pasta with cheese filling, fresh-refrigerated, as purchased|0.0|0.0
22902|Pizza, meat topping, thick crust, frozen, cooked|0.0|0.0
22903|Pizza, pepperoni topping, regular crust, frozen, cooked|0.0|0.0
22904|Chili con carne with beans, canned entree|0.0|0.0
22905|Beef stew, canned entree|0.0|0.0
22906|Chicken pot pie, frozen entree, prepared|0.0|0.0
22908|Beef, corned beef hash, with potato, canned|0.0|0.0
22910|Lasagna, cheese, frozen, prepared|0.0|0.0
22911|Chili, no beans, canned entree|0.0|0.0
22912|Spaghetti, with meatballs in tomato sauce, canned|0.0|0.0
22914|Pasta with tomato sauce, no meat, canned|0.0|0.0
22916|Lasagna with meat & sauce, frozen entree|0.0|0.0
22918|Burrito, bean and cheese, frozen|0.0|0.0
22928|Burrito, beef and bean, microwaved|0.0|0.0
22953|Egg rolls, pork, refrigerated, heated|0.0|0.0
22954|Egg rolls, chicken, refrigerated, heated|0.0|0.0
22955|Egg rolls, vegetable, frozen, prepared|0.0|0.0
22956|Lasagna, Vegetable, frozen, baked|0.0|0.0
22957|Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved|0.0|0.0
22958|Rice bowl with chicken, frozen entree, prepared (includes fried, teriyaki, and sweet and sour varieties)|0.0|0.0
22959|Macaroni and cheese dinner with dry sauce mix, boxed, uncooked|0.0|0.0
22961|HOT POCKETS, meatballs & mozzarella stuffed sandwich, frozen|0.0|0.0
22962|LEAN POCKETS, Ham N Cheddar|0.0|0.0
22969|Chili with beans, microwavable bowls|0.0|0.0
22970|Macaroni and cheese, frozen entree|0.0|0.0
22971|Potato salad with egg|0.0|0.0
22972|Pulled pork in barbecue sauce|0.0|0.0
22973|Corn dogs, frozen, prepared|0.0|0.0
22974|Chicken, nuggets, dark and white meat, precooked, frozen, not reheated|0.0|0.0
22975|Chicken, nuggets, white meat, precooked, frozen, not reheated|0.0|0.0
22976|Ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees|0.0|0.0
22977|Lasagna with meat sauce, frozen, prepared|0.0|0.0
22978|Chicken tenders, breaded, frozen, prepared|0.0|0.0
22998|Rice and vermicelli mix, chicken flavor, unprepared|0.0|0.0
23000|Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23001|Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8" fat, all grades, raw|0.0|0.0
23002|Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, grilled|0.0|0.0
23003|Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8" fat, select, raw|0.0|0.0
23004|Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8" fat, select, cooked, grilled|0.0|0.0
23005|Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8" fat, all grades, raw|0.0|0.0
23006|Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, grilled|0.0|0.0
23007|Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8" fat, select, raw|0.0|0.0
23008|Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8" fat, select, cooked, grilled|0.0|0.0
23030|Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23031|Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
23032|Beef, round, knuckle, tip side, steak, separable lean and fat , trimmed to 0" fat, select, raw|0.0|0.0
23033|Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0" fat, select, cooked, grilled|0.0|0.0
23034|Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23035|Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
23036|Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23037|Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23038|Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
23039|Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23040|Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0" fat, select, cooked, grilled|0.0|0.0
23041|Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23042|Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
23043|Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23044|Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0" fat, select, cooked, grilled|0.0|0.0
23045|Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23046|Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
23047|Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23048|Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0" fat, select, cooked, grilled|0.0|0.0
23049|Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23050|Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
23051|Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23052|Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0" fat, select, cooked, grilled|0.0|0.0
23053|Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23054|Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23055|Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23056|Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23057|Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23058|Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23059|Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23060|Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23061|Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23062|Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23063|Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23064|Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23065|Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0" fat, select, cooked, grilled|0.0|0.0
23066|Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0" fat, choice, raw|0.0|0.0
23067|Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0" fat, select, raw|0.0|0.0
23068|Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0" fat, all grades, raw|0.0|0.0
23069|Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised|0.0|0.0
23070|Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised|0.0|0.0
23071|Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23072|Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, choice, raw|0.0|0.0
23073|Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, select, raw|0.0|0.0
23074|Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0" fat, all grades, raw|0.0|0.0
23075|Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
23076|Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, grilled|0.0|0.0
23077|Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23078|Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, choice, raw|0.0|0.0
23079|Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, select, raw|0.0|0.0
23080|Beef, chuck eye steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw|0.0|0.0
23081|Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised|0.0|0.0
23082|Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised|0.0|0.0
23083|Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23084|Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised|0.0|0.0
23085|Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised|0.0|0.0
23086|Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23087|Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, choice, raw|0.0|0.0
23088|Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, select, raw|0.0|0.0
23089|Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0" fat, all grades, raw|0.0|0.0
23090|Beef, chuck for stew, separable lean and fat, all grades, cooked, braised|0.0|0.0
23091|Beef, chuck for stew, separable lean and fat, select, cooked, braised|0.0|0.0
23092|Beef, chuck for stew, separable lean and fat, choice, cooked, braised|0.0|0.0
23093|Beef, chuck for stew, separable lean and fat, all grades, raw|0.0|0.0
23094|Beef, chuck for stew, separable lean and fat, select, raw|0.0|0.0
23095|Beef, chuck for stew, separable lean and fat, choice, raw|0.0|0.0
23096|Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised|0.0|0.0
23097|Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised|0.0|0.0
23098|Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23099|Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23100|Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8" fat, all grades, cooked, grilled|0.0|0.0
23101|Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, choice, cooked, roasted|0.0|0.0
23102|Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23103|Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23104|Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23105|Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23106|Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
23107|Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0" fat, select, cooked, grilled|0.0|0.0
23108|Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23109|Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23110|Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23111|Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23112|Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23113|Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0" fat, all grades, cooked, roasted|0.0|0.0
23114|Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0" fat, choice, cooked, roasted|0.0|0.0
23115|Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0" fat, select, cooked, roasted|0.0|0.0
23116|Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23117|Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0" fat, choice, cooked, braised|0.0|0.0
23118|Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, braised|0.0|0.0
23119|Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23120|Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0" fat, choice, cooked, braised|0.0|0.0
23121|Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, braised|0.0|0.0
23122|Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23123|Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23124|Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23125|Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23126|Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0" fat, choice, cooked, braised|0.0|0.0
23127|Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, braised|0.0|0.0
23128|Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23129|Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23130|Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23131|Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23132|Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0" fat, choice, cooked, braised|0.0|0.0
23133|Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, braised|0.0|0.0
23134|Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised|0.0|0.0
23135|Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0" fat, choice, cooked, braised|0.0|0.0
23136|Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, braised|0.0|0.0
23137|Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23138|Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23139|Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23140|Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23141|Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
23142|Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, grilled|0.0|0.0
23143|Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, raw|0.0|0.0
23144|Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0" fat, choice, raw|0.0|0.0
23145|Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0" fat, select, raw|0.0|0.0
23146|Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, all grades, cooked, roasted|0.0|0.0
23147|Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, select, cooked, roasted|0.0|0.0
23148|Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8" fat, choice, cooked, grilled|0.0|0.0
23149|Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8" fat, select, cooked, grilled|0.0|0.0
23150|Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, all grades, raw|0.0|0.0
23151|Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, choice, raw|0.0|0.0
23152|Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, select, raw|0.0|0.0
23153|Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8" fat, all grades, raw|0.0|0.0
23154|Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8" fat, choice, raw|0.0|0.0
23155|Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8" fat, select, raw|0.0|0.0
23156|Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, all grades, cooked, grilled|0.0|0.0
23157|Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, choice, cooked, grilled|0.0|0.0
23158|Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, select, cooked, grilled|0.0|0.0
23159|Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8" fat, all grades, cooked, roasted|0.0|0.0
23160|Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8" fat, choice, cooked, roasted|0.0|0.0
23161|Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8" fat, select, cooked, roasted|0.0|0.0
23162|Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0" fat, all grades, cooked, grilled|0.0|0.0
23163|Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0" fat, all grades, raw|0.0|0.0
23164|Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0" fat, choice, cooked, grilled|0.0|0.0
